Occurrences	Word	Length	Freq_HAL	Log_Freq_HAL	POS
1	thinking	8	"64,226"	11.07	VB|NN|JJ
1	third	5	"58,366"	10.974	JJ|NN|RB
1	thirst	6	"1,026"	6.933	NN
1	thorn	5	"3,726"	8.223	NN
1	thought	7	"174,954"	12.072	VB|NN
1	thread	6	"57,162"	10.954	NN|VB
1	threat	6	"18,510"	9.826	NN
1	three	5	"165,169"	12.015	minor|NN
1	threshold	9	"2,994"	8.004	NN
1	thrift	6	617	6.425	NN
1	thriller	8	726	6.588	NN
1	throat	6	"8,042"	8.992	NN
1	throne	6	"5,951"	8.691	NN
1	throw	5	"28,289"	10.25	VB|NN
1	thumb	5	"6,586"	8.793	NN|VB
1	thunder	7	"7,624"	8.939	NN|VB
1	tick	4	"4,619"	8.438	NN|VB
1	ticket	6	"14,121"	9.555	NN|VB
1	tickle	6	921	6.825	NN|VB
1	tide	4	"3,977"	8.288	NN|VB
1	tidy	4	815	6.703	JJ
1	tie	3	"14,878"	9.608	NN|VB|JJ
1	tiger	5	"5,393"	8.593	NN
1	tile	4	"1,327"	7.191	NN|VB
1	till	4	"17,332"	9.76	minor|VB|NN
1	timber	6	"4,325"	8.372	NN
1	time	4	"788,823"	13.578	NN|VB
1	times	5	"156,832"	11.963	NN|VB|minor
1	timid	5	739	6.605	JJ
1	tin	3	"11,849"	9.38	NN|JJ
1	tip	3	"14,596"	9.589	NN|VB
1	tire	4	"6,155"	8.725	VB|NN
1	tissue	6	"14,342"	9.571	NN
1	title	5	"79,977"	11.289	NN
1	toad	4	"1,692"	7.434	NN
1	toast	5	"3,064"	8.027	NN|VB
1	toaster	7	"1,937"	7.569	NN
1	tobacco	7	"5,750"	8.657	NN
1	today	5	"103,604"	11.548	NN|RB
1	toe	3	"4,548"	8.422	NN|VB
1	toenail	7	134	4.898	NN
1	toil	4	369	5.911	VB|NN
1	toilet	6	"5,523"	8.617	NN
1	toll	4	"7,570"	8.932	NN|VB
1	tomato	6	"2,137"	7.667	NN
1	tomb	4	"6,175"	8.728	NN
1	tombstone	9	554	6.317	NN
1	tomorrow	8	"14,556"	9.586	NN|RB
1	ton	3	"11,753"	9.372	NN
1	tone	4	"14,823"	9.604	NN|VB
1	tongue	6	"14,963"	9.613	NN
1	tonic	5	511	6.236	NN
1	tonight	7	"13,398"	9.503	RB|NN
1	tool	4	"33,286"	10.413	NN
1	tooth	5	"3,129"	8.048	NN
1	toothbrush	10	560	6.328	NN
1	toothpaste	10	714	6.571	NN
1	top	3	"116,571"	11.666	JJ|NN|VB|RB
1	topic	5	"34,583"	10.451	NN|JJ
1	topping	7	735	6.6	VB|NN
1	torch	5	"2,425"	7.794	NN|VB
1	tornado	7	"1,663"	7.416	NN
1	tortoise	8	"2,454"	7.805	NN
1	torture	7	"7,463"	8.918	NN|VB
1	toss	4	"4,463"	8.404	VB|NN
1	total	5	"70,437"	11.162	JJ|NN|VB
1	tote	4	968	6.875	VB
1	touch	5	"34,803"	10.457	NN|VB
1	touchdown	9	507	6.229	NN
1	tough	5	"17,334"	9.76	JJ|NN
1	tour	4	"23,493"	10.064	NN|VB|minor
1	tourist	7	"4,624"	8.439	NN
1	tow	3	"2,011"	7.606	NN|VB
1	towel	5	"3,399"	8.131	NN|VB
1	tower	5	"23,842"	10.079	NN|VB
1	town	4	"37,149"	10.523	NN
1	toy	3	"25,185"	10.134	NN|VB
1	trace	5	"8,554"	9.054	NN|VB
1	track	5	"45,579"	10.727	NN|VB
1	tractor	7	"1,609"	7.383	NN
1	trade	5	"76,384"	11.244	NN|VB
1	tradition	9	"13,864"	9.537	NN
1	traffic	7	"25,455"	10.145	NN
1	tragedy	7	"3,635"	8.198	NN
1	trail	5	"11,055"	9.311	NN|VB
1	trailer	7	"4,296"	8.365	NN
1	train	5	"23,376"	10.059	NN|VB
1	trait	5	"2,083"	7.642	NN
1	traitor	7	"1,190"	7.082	NN
1	tramp	5	656	6.486	VB|NN
1	trance	6	"2,322"	7.75	NN
1	transplant	10	"2,388"	7.778	NN
1	transportation	14	"9,780"	9.188	NN
1	trap	4	"9,424"	9.151	NN|VB
1	trash	5	"9,768"	9.187	NN|VB
1	trauma	6	"2,770"	7.927	NN
1	travel	6	"45,977"	10.736	NN|VB
1	tray	4	"3,382"	8.126	NN
1	tread	5	"3,379"	8.125	NN|VB
1	treason	7	"1,613"	7.386	NN
1	treasure	8	"4,470"	8.405	NN
1	treat	5	"15,558"	9.652	VB|NN
1	treatment	9	"25,792"	10.158	NN
1	treble	6	881	6.781	JJ|VB
1	tree	4	"27,218"	10.212	NN
1	trench	6	"1,927"	7.564	NN
1	trend	5	"8,688"	9.07	NN
1	trial	5	"19,700"	9.888	NN
1	triangle	8	"5,436"	8.601	NN
1	tribe	5	"4,484"	8.408	NN
1	tribute	7	"3,239"	8.083	NN
1	trick	5	"15,658"	9.659	NN|VB
1	tricycle	8	157	5.056	NN
1	trigger	7	"7,624"	8.939	NN|VB
1	trigonometry	12	140	4.942	NN
1	trim	4	"4,155"	8.332	VB|NN|JJ
1	trip	4	"28,399"	10.254	NN|VB
1	triumph	7	"3,469"	8.152	NN|VB
1	trombone	8	709	6.564	NN
1	trophy	6	"2,193"	7.693	NN
1	trot	4	864	6.762	NN|VB
1	trouble	7	"49,725"	10.814	NN|VB
1	trousers	8	"1,313"	7.18	NN
1	trout	5	"1,947"	7.574	NN
1	truce	5	932	6.837	NN
1	truck	5	"10,203"	9.23	NN|VB
1	TRUE	4	0	0	JJ
1	trumpet	7	"7,157"	8.876	NN|VB
1	trunk	5	"3,272"	8.093	NN
1	trust	5	"29,358"	10.287	NN|VB
1	truth	5	"52,771"	10.874	NN
1	try	3	"272,681"	12.516	VB|NN
1	tub	3	"2,579"	7.855	NN
1	tuba	4	415	6.028	NN
1	tube	4	"14,619"	9.59	NN
1	Tuesday	7	"13,750"	9.529	NN
1	tug	3	"1,177"	7.071	NN|VB
1	tulip	5	450	6.109	NN
1	tumble	6	568	6.342	NN|VB
1	tumor	5	"1,525"	7.33	NN
1	tuna	4	"1,585"	7.368	NN|JJ
1	tune	4	"12,260"	9.414	NN|VB
1	tunnel	6	"7,452"	8.916	NN
1	turkey	6	"13,802"	9.533	NN
1	turn	4	"89,685"	11.404	VB|NN
1	turnip	6	286	5.656	NN
1	turtle	6	"4,483"	8.408	NN
1	tusk	4	218	5.384	NN
1	tutu	4	142	4.956	NN
1	tuxedo	6	633	6.45	NN
1	twelve	6	"6,793"	8.824	minor|NN
1	twig	4	240	5.481	NN|VB
1	twilight	8	"2,616"	7.869	NN
1	twin	4	"7,940"	8.98	JJ|NN|VB
1	twine	5	324	5.781	NN
1	twinkle	7	506	6.227	NN|VB
1	twist	5	"9,435"	9.152	NN|VB
1	twister	7	"6,117"	8.719	NN
1	two	3	"456,473"	13.031	minor|NN
1	type	4	"157,464"	11.967	NN|VB
1	typewriter	10	"1,111"	7.013	NN
1	typhoon	7	"1,691"	7.433	NN
1	typist	6	363	5.894	NN
1	ulcer	5	398	5.986	NN
1	umbrella	8	"1,930"	7.565	NN
1	umpire	6	"1,051"	6.957	NN
1	uncle	5	"10,780"	9.285	NN
1	unconscious	11	"2,702"	7.902	JJ|NN
1	underground	11	"11,952"	9.389	NN
1	understand	10	"107,528"	11.586	VB
1	understanding	13	"39,902"	10.594	NN|VB|JJ
1	underwear	9	"3,400"	8.132	NN
1	unemployment	12	"5,064"	8.53	NN
1	unicorn	7	"3,548"	8.174	NN
1	uniform	7	"8,113"	9.001	NN|JJ
1	union	5	"30,591"	10.328	NN
1	unit	4	"42,634"	10.66	NN
1	unite	5	"2,309"	7.745	VB
1	universe	8	"35,314"	10.472	NN
1	university	10	"238,281"	12.381	NN
1	unknown	7	"22,330"	10.014	JJ|NN
1	unload	6	"1,880"	7.539	VB|NN
1	unseen	6	"2,067"	7.634	JJ
1	up	2	"931,275"	13.744	minor|VB|JJ|RB
1	update	6	"39,270"	10.578	VB
1	upset	5	"11,355"	9.337	VB|JJ
1	Uranus	6	"1,029"	6.936	NN
1	urge	4	"8,558"	9.055	VB|NN
1	use	3	"677,371"	13.426	VB
1	usurp	5	357	5.878	VB
1	utensil	7	113	4.727	NN
1	vacancy	7	384	5.951	NN
1	vacate	6	198	5.288	VB
1	vacation	8	"9,491"	9.158	NN|VB
1	vacuum	6	"6,231"	8.737	NN|VB
1	vagrant	7	88	4.477	JJ
1	valentine	9	"2,488"	7.819	NN
1	valley	6	"24,976"	10.126	NN
1	valor	5	"1,255"	7.135	NN
1	valuable	8	"15,458"	9.646	JJ
1	value	5	"82,888"	11.325	NN|VB
1	values	6	"34,017"	10.435	NN|VB
1	valve	5	"4,629"	8.44	NN
1	vampire	7	"13,320"	9.497	NN
1	van	3	"45,556"	10.727	NN
1	vanilla	7	"3,416"	8.136	NN
1	vanish	6	"1,396"	7.241	VB
1	vanity	6	"1,242"	7.124	NN
1	vapor	5	"3,263"	8.09	NN
1	variety	7	"30,727"	10.333	NN
1	vary	4	"11,991"	9.392	VB
1	vase	4	540	6.292	NN
1	vaseline	8	659	6.491	NN
1	vault	5	"9,408"	9.149	NN|VB
1	veal	4	903	6.806	NN
1	veer	4	189	5.242	VB
1	vegetable	9	"3,298"	8.101	NN
1	vehicle	7	"13,714"	9.526	NN
1	vein	4	"2,169"	7.682	NN
1	velocity	8	"7,144"	8.874	NN
1	velvet	6	"2,236"	7.712	NN
1	venom	5	"4,560"	8.425	NN
1	vent	4	"2,058"	7.629	NN|VB
1	Venus	5	"4,786"	8.473	NN
1	verb	4	"2,101"	7.65	NN
1	verdict	7	"1,755"	7.47	NN
1	verse	5	"6,407"	8.765	NN
1	vessel	6	"3,871"	8.261	NN
1	vest	4	"1,238"	7.121	NN
1	vet	3	"7,567"	8.932	NN|VB
1	veteran	7	"7,287"	8.894	NN|JJ
1	vice	4	"15,887"	9.673	NN
1	victim	6	"11,638"	9.362	NN
1	victor	6	"8,917"	9.096	NN
1	victory	7	"11,304"	9.333	NN
1	video	5	"110,183"	11.61	NN|VB
1	view	4	"75,014"	11.225	NN|VB
1	Viking	6	"2,727"	7.911	NN
1	village	7	"13,243"	9.491	NN
1	villain	7	"2,550"	7.844	NN
1	vine	4	"1,241"	7.124	NN
1	vinegar	7	"1,944"	7.573	NN
1	viola	5	"1,311"	7.179	NN
1	violation	9	"11,416"	9.343	NN
1	violence	8	"19,852"	9.896	NN
1	violet	6	"1,241"	7.124	NN
1	violin	6	"2,583"	7.857	NN
1	virgin	6	"7,884"	8.973	JJ|NN
1	virtue	6	"4,552"	8.423	NN
1	virus	5	"24,356"	10.101	NN
1	vision	6	"20,427"	9.925	NN
1	visit	5	"43,874"	10.689	NN|VB
1	visitor	7	"2,636"	7.877	NN
1	vitamin	7	"3,789"	8.24	NN
1	vocabulary	10	"2,807"	7.94	NN
1	vodka	5	897	6.799	NN
1	voice	5	"81,827"	11.312	NN|VB
1	void	4	"22,817"	10.035	NN|VB
1	volcano	7	"3,054"	8.024	NN
1	volleyball	10	"2,314"	7.747	NN
1	volt	4	"4,629"	8.44	NN
1	volume	6	"40,289"	10.604	NN
1	volunteer	9	"8,374"	9.033	NN|VB
1	vomit	5	"1,313"	7.18	VB|NN
1	voodoo	6	"3,326"	8.11	NN
1	vote	4	"58,103"	10.97	NN|VB
1	vow	3	873	6.772	NN|VB
1	voyage	6	"2,283"	7.733	NN|VB
1	wag	3	350	5.858	NN|VB
1	wage	4	"10,055"	9.216	NN|VB
1	wager	5	"1,297"	7.168	VB|NN
1	wagon	5	"3,687"	8.213	NN
1	waist	5	"5,276"	8.571	NN
1	wait	4	"61,759"	11.031	VB|NN
1	waiter	6	"1,223"	7.109	NN
1	waitress	8	"1,048"	6.955	NN
1	wake	4	"12,064"	9.398	NN|VB
1	walk	4	"33,093"	10.407	NN|VB
1	walker	6	"9,022"	9.107	NN
1	wall	4	"91,869"	11.428	NN|VB
1	wallet	6	"2,303"	7.742	NN
1	walnut	6	"3,420"	8.137	NN
1	walrus	6	530	6.273	NN
1	wand	4	"5,420"	8.598	NN
1	wander	6	"2,521"	7.832	VB
1	want	4	"508,123"	13.138	VB|NN
1	war	3	"109,438"	11.603	NN|VB
1	wardrobe	8	826	6.717	NN
1	warehouse	9	"4,496"	8.411	NN
1	warm	4	"21,018"	9.953	JJ|VB
1	warmer	6	"1,790"	7.49	JJ|RB
1	warmth	6	"2,499"	7.824	NN
1	warn	4	"4,211"	8.345	VB
1	warning	7	"22,068"	10.002	NN|VB
1	warrior	7	"10,894"	9.296	NN
1	wart	4	224	5.412	NN
1	wash	4	"8,590"	9.058	NN|VB
1	washcloth	9	198	5.288	NN
1	washer	6	"1,011"	6.919	NN
1	wasp	4	786	6.667	NN
1	waste	5	"27,081"	10.207	NN|VB|JJ
1	watch	5	"56,974"	10.95	VB|NN
1	water	5	"105,961"	11.571	NN|VB
1	waterfall	9	818	6.707	NN
1	watt	4	"3,446"	8.145	NN
1	wave	4	"19,212"	9.863	NN|VB
1	wax	3	"5,389"	8.592	NN|VB
1	way	3	"490,087"	13.102	NN
1	weakness	8	"5,396"	8.593	NN
1	wealth	6	"11,934"	9.387	NN
1	weapon	6	"19,739"	9.89	NN
1	wear	4	"31,161"	10.347	VB|NN
1	weary	5	"1,145"	7.043	JJ|NN
1	weather	7	"21,328"	9.968	NN|VB
1	weave	5	"1,125"	7.026	VB|NN
1	web	3	"140,289"	11.851	NN
1	wed	3	"15,098"	9.622	VB|JJ
1	wedding	7	"12,528"	9.436	NN|VB
1	Wednesday	9	"13,529"	9.513	NN
1	weed	4	"3,010"	8.01	NN|VB
1	week	4	"109,477"	11.603	NN
1	weekend	7	"24,127"	10.091	NN
1	weekly	6	"18,719"	9.837	JJ|RB
1	weep	4	826	6.717	VB
1	weigh	5	"4,150"	8.331	VB
1	weight	6	"33,958"	10.433	NN|VB
1	weird	5	"16,200"	9.693	JJ|NN
1	welcome	7	"55,024"	10.916	JJ|VB|NN
1	welfare	7	"20,499"	9.928	NN
1	well	4	"552,532"	13.222	RB|minor|JJ|NN|VB
1	west	4	"62,838"	11.048	NN|JJ|RB
1	wet	3	"16,466"	9.709	JJ|NN|VB
1	whale	5	"2,271"	7.728	NN
1	wheat	5	"4,108"	8.321	NN
1	wheel	5	"19,368"	9.871	NN|VB
1	whip	4	"4,961"	8.509	NN|VB
1	whiskers	8	437	6.08	NN
1	whiskey	7	"1,364"	7.218	NN
1	whisper	7	"1,759"	7.473	NN|VB
1	whistle	7	"2,672"	7.891	NN
1	white	5	"149,742"	11.917	JJ|NN
1	who	3	"931,859"	13.745	minor
1	whole	5	"120,697"	11.701	JJ|NN
1	why	3	"361,343"	12.798	minor
1	wick	4	559	6.326	NN
1	wicker	6	380	5.94	NN|VB
1	widow	5	"1,887"	7.543	NN
1	width	5	"7,473"	8.919	NN
1	wife	4	"38,746"	10.565	NN
1	wiggle	6	"1,025"	6.932	VB|NN
1	wigwam	6	69	4.234	NN
1	wild	4	"23,869"	10.08	JJ|RB
1	wilderness	10	"3,733"	8.225	NN
1	will	4	"1,706,009"	14.35	VB|NN
1	willing	7	"55,709"	10.928	JJ|VB
1	win	3	"64,799"	11.079	VB|NN
1	wind	4	"23,685"	10.073	NN|VB
1	winding	7	"1,420"	7.258	VB|NN|JJ
1	window	6	"54,926"	10.914	NN
1	windshield	10	"1,386"	7.234	NN
1	wine	4	"13,077"	9.479	NN
1	wings	5	"8,932"	9.097	NN|VB
1	winner	6	"11,890"	9.383	NN
1	winter	6	"23,910"	10.082	NN|VB
1	wipe	4	"4,281"	8.362	VB
1	wire	4	"16,615"	9.718	NN|VB
1	wisdom	6	"12,554"	9.438	NN
1	wise	4	"13,444"	9.506	JJ|NN
1	wish	4	"74,280"	11.216	VB|NN
1	wit	3	"4,144"	8.329	NN
1	witch	5	"8,139"	9.004	NN
1	witness	7	"8,308"	9.025	NN|VB
1	wolf	4	"21,576"	9.979	NN|VB
1	woman	5	"66,489"	11.105	NN
1	wonder	6	"51,799"	10.855	NN|VB
1	wood	4	"24,035"	10.087	NN
1	woods	5	"9,313"	9.139	NN
1	woodwind	8	281	5.638	NN
1	wool	4	"2,066"	7.633	NN
1	word	4	"138,155"	11.836	NN
1	words	5	"99,249"	11.505	NN
1	work	4	"451,298"	13.02	NN|VB
1	worker	6	"7,057"	8.862	NN
1	workout	7	"2,588"	7.859	NN
1	world	5	"295,523"	12.597	NN
1	worm	4	"4,110"	8.321	NN|VB
1	worry	5	"27,060"	10.206	VB|NN
1	worse	5	"34,812"	10.458	JJ|RB|NN
1	worship	7	"9,668"	9.177	NN|VB
1	worst	5	"23,946"	10.084	JJ|RB|NN|VB
1	worth	5	"81,429"	11.307	JJ|NN|RB|minor
1	wound	5	"6,139"	8.722	VB
1	wrap	4	"5,973"	8.695	VB|NN
1	wreck	5	"2,161"	7.678	NN|VB
1	wrench	6	"1,389"	7.236	VB|NN
1	wrestling	9	"5,323"	8.58	VB|NN
1	wrinkle	7	385	5.953	NN|VB
1	wrist	5	"4,355"	8.379	NN
1	write	5	"132,648"	11.795	VB
1	writer	6	"22,933"	10.04	NN
1	writing	7	"73,085"	11.199	VB|NN
1	wrong	5	"138,848"	11.841	JJ|NN|RB|VB
1	xerox	5	"2,944"	7.988	NN|VB
1	yacht	5	"1,006"	6.914	NN
1	yard	4	"7,418"	8.912	NN
1	yarn	4	"3,131"	8.049	NN
1	yawn	4	"1,333"	7.195	NN|VB
1	year	4	"246,566"	12.415	NN
1	yearn	5	348	5.852	VB
1	years	5	"348,898"	12.763	NN
1	yell	4	"3,322"	8.108	NN|VB
1	yellow	6	"19,319"	9.869	JJ|NN|VB
1	yes	3	"197,092"	12.191	minor|NN
1	yesterday	9	"21,313"	9.967	NN|RB
1	yield	5	"6,182"	8.729	VB|NN
1	yogurt	6	"1,279"	7.154	NN
1	yoke	4	996	6.904	NN|VB
1	yolk	4	324	5.781	NN
1	young	5	"66,849"	11.11	JJ|NN
1	youth	5	"14,084"	9.553	NN
1	zebra	5	915	6.819	NN
1	zenith	6	"2,141"	7.669	NN
1	zero	4	"21,278"	9.965	minor|NN|VB
1	zest	4	288	5.663	NN
1	zipper	6	"1,245"	7.127	NN|VB
1	zone	4	"17,300"	9.758	NN
1	zoo	3	"4,317"	8.37	NN
1	zucchini	8	314	5.749	NN
